"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Accessory Fragment","Genome Fragment","Order within Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCA_000307975.2_ASM30797v2","GCA_003012895.2_ASM301289v2","GCA_000015425.1_ASM1542v1","GCA_000189735.2_ASM18973v2","GCA_002009115.1_ASM200911v1","GCA_002762545.2_ASM276254v2","GCA_003359255.2_ASM335925v2","GCA_003627485.2_ASM362748v2","GCA_005280395.1_ASM528039v1","GCA_005280355.1_ASM528035v1"
"GCA_000015425.1_ASM1542v1_CDS_3647","persistent","","10","10","1.0","NA","NA","","","","338","338","338.0","GCA_000307975.2_ASM30797v2_CDS_1746","GCA_003012895.2_ASM301289v2_CDS_0574","GCA_000015425.1_ASM1542v1_CDS_3647","GCA_000189735.2_ASM18973v2_CDS_3710","GCA_002009115.1_ASM200911v1_CDS_2021","GCA_002762545.2_ASM276254v2_CDS_1623","GCA_003359255.2_ASM335925v2_CDS_0392","GCA_003627485.2_ASM362748v2_CDS_0548","GCA_005280395.1_ASM528039v1_CDS_3602","GCA_005280355.1_ASM528035v1_CDS_3582"
"GCA_000015425.1_ASM1542v1_CDS_3679","persistent","","10","10","1.0","NA","NA","","","","917","950","946.7","GCA_000307975.2_ASM30797v2_CDS_0632","GCA_003012895.2_ASM301289v2_CDS_0604","GCA_000015425.1_ASM1542v1_CDS_3679","GCA_000189735.2_ASM18973v2_CDS_3742","GCA_002009115.1_ASM200911v1_CDS_1990","GCA_002762545.2_ASM276254v2_CDS_1592","GCA_003359255.2_ASM335925v2_CDS_0348","GCA_003627485.2_ASM362748v2_CDS_0517","GCA_005280395.1_ASM528039v1_CDS_3572","GCA_005280355.1_ASM528035v1_CDS_3613"
"GCA_000015425.1_ASM1542v1_CDS_3743","persistent","","10","10","1.0","NA","NA","","","","281","332","326.9","GCA_000307975.2_ASM30797v2_CDS_0686","GCA_003012895.2_ASM301289v2_CDS_0683","GCA_000015425.1_ASM1542v1_CDS_3743","GCA_000189735.2_ASM18973v2_CDS_3796","GCA_002009115.1_ASM200911v1_CDS_1935","GCA_002762545.2_ASM276254v2_CDS_1535","GCA_003359255.2_ASM335925v2_CDS_0248","GCA_003627485.2_ASM362748v2_CDS_0458","GCA_005280395.1_ASM528039v1_CDS_3505","GCA_005280355.1_ASM528035v1_CDS_3667"
"GCA_000015425.1_ASM1542v1_CDS_3807","persistent","","10","11","1.1","NA","NA","","","","389","1343","1187.55","GCA_000307975.2_ASM30797v2_CDS_0098","GCA_003012895.2_ASM301289v2_CDS_0752" "GCA_003012895.2_ASM301289v2_CDS_0751","GCA_000015425.1_ASM1542v1_CDS_3807","GCA_000189735.2_ASM18973v2_CDS_3858","GCA_002009115.1_ASM200911v1_CDS_1870","GCA_002762545.2_ASM276254v2_CDS_1470","GCA_003359255.2_ASM335925v2_CDS_0164","GCA_003627485.2_ASM362748v2_CDS_0394","GCA_005280395.1_ASM528039v1_CDS_3440","GCA_005280355.1_ASM528035v1_CDS_3732"
"GCA_000015425.1_ASM1542v1_CDS_3839","persistent","","10","10","1.0","NA","NA","","","","335","335","335.0","GCA_000307975.2_ASM30797v2_CDS_0074","GCA_003012895.2_ASM301289v2_CDS_0776","GCA_000015425.1_ASM1542v1_CDS_3839","GCA_000189735.2_ASM18973v2_CDS_3883","GCA_002009115.1_ASM200911v1_CDS_1844","GCA_002762545.2_ASM276254v2_CDS_1443","GCA_003359255.2_ASM335925v2_CDS_0138","GCA_003627485.2_ASM362748v2_CDS_0353","GCA_005280395.1_ASM528039v1_CDS_3406","GCA_005280355.1_ASM528035v1_CDS_3757"
"GCA_000015425.1_ASM1542v1_CDS_3903","persistent","","10","11","1.1","NA","NA","","","","353","1112","1002.64","GCA_000307975.2_ASM30797v2_CDS_0017","GCA_003012895.2_ASM301289v2_CDS_0872","GCA_000015425.1_ASM1542v1_CDS_3903","GCA_000189735.2_ASM18973v2_CDS_3940","GCA_002009115.1_ASM200911v1_CDS_1786","GCA_002762545.2_ASM276254v2_CDS_1374","GCA_003359255.2_ASM335925v2_CDS_0057" "GCA_003359255.2_ASM335925v2_CDS_0056","GCA_003627485.2_ASM362748v2_CDS_0294","GCA_005280395.1_ASM528039v1_CDS_3347","GCA_005280355.1_ASM528035v1_CDS_3816"
"GCA_000015425.1_ASM1542v1_CDS_3935","cloud","","4","7","1.75","NA","NA","","","","236","302","283.14","","GCA_003012895.2_ASM301289v2_CDS_3751" "GCA_003012895.2_ASM301289v2_CDS_3790","GCA_000015425.1_ASM1542v1_CDS_3935","","","GCA_002762545.2_ASM276254v2_CDS_4171" "GCA_002762545.2_ASM276254v2_CDS_4130" "GCA_002762545.2_ASM276254v2_CDS_4158","","GCA_003627485.2_ASM362748v2_CDS_4092","",""
"GCA_000189735.2_ASM18973v2_CDS_0048","persistent","","10","11","1.1","NA","NA","","","","206","542","511.45","GCA_000307975.2_ASM30797v2_CDS_1031","GCA_003012895.2_ASM301289v2_CDS_0960","GCA_000015425.1_ASM1542v1_CDS_0025","GCA_000189735.2_ASM18973v2_CDS_0048","GCA_002009115.1_ASM200911v1_CDS_1717","GCA_002762545.2_ASM276254v2_CDS_1306","GCA_003359255.2_ASM335925v2_CDS_5205","GCA_003627485.2_ASM362748v2_CDS_0223","GCA_005280395.1_ASM528039v1_CDS_3268","GCA_005280355.1_ASM528035v1_CDS_3881" "GCA_005280355.1_ASM528035v1_CDS_2828"
"GCA_000189735.2_ASM18973v2_CDS_0177","persistent","","10","11","1.1","NA","NA","","","","233","536","489.09","GCA_000307975.2_ASM30797v2_CDS_0900","GCA_003012895.2_ASM301289v2_CDS_1099","GCA_000015425.1_ASM1542v1_CDS_0166","GCA_000189735.2_ASM18973v2_CDS_0177","GCA_002009115.1_ASM200911v1_CDS_1585","GCA_002762545.2_ASM276254v2_CDS_1151","GCA_003359255.2_ASM335925v2_CDS_5037" "GCA_003359255.2_ASM335925v2_CDS_5036","GCA_003627485.2_ASM362748v2_CDS_0079","GCA_005280395.1_ASM528039v1_CDS_3112","GCA_005280355.1_ASM528035v1_CDS_2612"
"GCA_000189735.2_ASM18973v2_CDS_0209","persistent","","10","12","1.2","NA","NA","","","","389","1391","1152.75","GCA_000307975.2_ASM30797v2_CDS_3258","GCA_003012895.2_ASM301289v2_CDS_1132" "GCA_003012895.2_ASM301289v2_CDS_1133","GCA_000015425.1_ASM1542v1_CDS_0200","GCA_000189735.2_ASM18973v2_CDS_0209","GCA_002009115.1_ASM200911v1_CDS_1550","GCA_002762545.2_ASM276254v2_CDS_1119","GCA_003359255.2_ASM335925v2_CDS_4996" "GCA_003359255.2_ASM335925v2_CDS_4997","GCA_003627485.2_ASM362748v2_CDS_0046","GCA_005280395.1_ASM528039v1_CDS_3077","GCA_005280355.1_ASM528035v1_CDS_2580"
"GCA_000189735.2_ASM18973v2_CDS_0241","persistent","","9","53","5.89","NA","NA","","","","131","707","597.19","GCA_000307975.2_ASM30797v2_CDS_3632","GCA_003012895.2_ASM301289v2_CDS_3747" "GCA_003012895.2_ASM301289v2_CDS_3740" "GCA_003012895.2_ASM301289v2_CDS_3693" "GCA_003012895.2_ASM301289v2_CDS_3784","","GCA_000189735.2_ASM18973v2_CDS_1363" "GCA_000189735.2_ASM18973v2_CDS_0236" "GCA_000189735.2_ASM18973v2_CDS_0241" "GCA_000189735.2_ASM18973v2_CDS_0253" "GCA_000189735.2_ASM18973v2_CDS_0239" "GCA_000189735.2_ASM18973v2_CDS_0255" "GCA_000189735.2_ASM18973v2_CDS_0267","GCA_002009115.1_ASM200911v1_CDS_0453" "GCA_002009115.1_ASM200911v1_CDS_2965" "GCA_002009115.1_ASM200911v1_CDS_0451" "GCA_002009115.1_ASM200911v1_CDS_0458","GCA_002762545.2_ASM276254v2_CDS_3294" "GCA_002762545.2_ASM276254v2_CDS_1050" "GCA_002762545.2_ASM276254v2_CDS_2682" "GCA_002762545.2_ASM276254v2_CDS_2686" "GCA_002762545.2_ASM276254v2_CDS_2662" "GCA_002762545.2_ASM276254v2_CDS_3316" "GCA_002762545.2_ASM276254v2_CDS_2658" "GCA_002762545.2_ASM276254v2_CDS_3297" "GCA_002762545.2_ASM276254v2_CDS_2683" "GCA_002762545.2_ASM276254v2_CDS_1017","GCA_003359255.2_ASM335925v2_CDS_2216" "GCA_003359255.2_ASM335925v2_CDS_2209" "GCA_003359255.2_ASM335925v2_CDS_1691" "GCA_003359255.2_ASM335925v2_CDS_1719" "GCA_003359255.2_ASM335925v2_CDS_2218" "GCA_003359255.2_ASM335925v2_CDS_1694","GCA_003627485.2_ASM362748v2_CDS_2878" "GCA_003627485.2_ASM362748v2_CDS_1599" "GCA_003627485.2_ASM362748v2_CDS_3078" "GCA_003627485.2_ASM362748v2_CDS_1580" "GCA_003627485.2_ASM362748v2_CDS_3059" "GCA_003627485.2_ASM362748v2_CDS_1577" "GCA_003627485.2_ASM362748v2_CDS_2857" "GCA_003627485.2_ASM362748v2_CDS_2881","GCA_005280395.1_ASM528039v1_CDS_4262" "GCA_005280395.1_ASM528039v1_CDS_4291" "GCA_005280395.1_ASM528039v1_CDS_4312" "GCA_005280395.1_ASM528039v1_CDS_4190" "GCA_005280395.1_ASM528039v1_CDS_4222","GCA_005280355.1_ASM528035v1_CDS_0334" "GCA_005280355.1_ASM528035v1_CDS_1511" "GCA_005280355.1_ASM528035v1_CDS_2684" "GCA_005280355.1_ASM528035v1_CDS_2704" "GCA_005280355.1_ASM528035v1_CDS_1512" "GCA_005280355.1_ASM528035v1_CDS_2705" "GCA_005280355.1_ASM528035v1_CDS_1509" "GCA_005280355.1_ASM528035v1_CDS_1513"
"GCA_000189735.2_ASM18973v2_CDS_0273","persistent","","8","8","1.0","NA","NA","","","","1205","1217","1215.5","GCA_000307975.2_ASM30797v2_CDS_2930","","","GCA_000189735.2_ASM18973v2_CDS_0273","GCA_002009115.1_ASM200911v1_CDS_1483","GCA_002762545.2_ASM276254v2_CDS_1057","GCA_003359255.2_ASM335925v2_CDS_4929","GCA_003627485.2_ASM362748v2_CDS_3051","GCA_005280395.1_ASM528039v1_CDS_4319","GCA_005280355.1_ASM528035v1_CDS_2533"
"GCA_000189735.2_ASM18973v2_CDS_0305","persistent","","10","10","1.0","NA","NA","","","","299","299","299.0","GCA_000307975.2_ASM30797v2_CDS_2962","GCA_003012895.2_ASM301289v2_CDS_1183","GCA_000015425.1_ASM1542v1_CDS_0258","GCA_000189735.2_ASM18973v2_CDS_0305","GCA_002009115.1_ASM200911v1_CDS_1452","GCA_002762545.2_ASM276254v2_CDS_0971","GCA_003359255.2_ASM335925v2_CDS_4888","GCA_003627485.2_ASM362748v2_CDS_3123","GCA_005280395.1_ASM528039v1_CDS_3014","GCA_005280355.1_ASM528035v1_CDS_2501"
"GCA_000189735.2_ASM18973v2_CDS_0337","persistent","","10","10","1.0","NA","NA","","","","440","440","440.0","GCA_000307975.2_ASM30797v2_CDS_1743","GCA_003012895.2_ASM301289v2_CDS_1218","GCA_000015425.1_ASM1542v1_CDS_0291","GCA_000189735.2_ASM18973v2_CDS_0337","GCA_002009115.1_ASM200911v1_CDS_1418","GCA_002762545.2_ASM276254v2_CDS_0937","GCA_003359255.2_ASM335925v2_CDS_4843","GCA_003627485.2_ASM362748v2_CDS_3156","GCA_005280395.1_ASM528039v1_CDS_2978","GCA_005280355.1_ASM528035v1_CDS_2466"
"GCA_000189735.2_ASM18973v2_CDS_0369","persistent","","10","10","1.0","NA","NA","","","","587","587","587.0","GCA_000307975.2_ASM30797v2_CDS_1711","GCA_003012895.2_ASM301289v2_CDS_1260","GCA_000015425.1_ASM1542v1_CDS_0324","GCA_000189735.2_ASM18973v2_CDS_0369","GCA_002009115.1_ASM200911v1_CDS_1386","GCA_002762545.2_ASM276254v2_CDS_0905","GCA_003359255.2_ASM335925v2_CDS_4801","GCA_003627485.2_ASM362748v2_CDS_3188","GCA_005280395.1_ASM528039v1_CDS_2949","GCA_005280355.1_ASM528035v1_CDS_2434"
"GCA_000189735.2_ASM18973v2_CDS_0402","persistent","","10","12","1.2","NA","NA","","","","251","773","646.75","GCA_000307975.2_ASM30797v2_CDS_1679","GCA_003012895.2_ASM301289v2_CDS_1294","GCA_000015425.1_ASM1542v1_CDS_0358","GCA_000189735.2_ASM18973v2_CDS_0402","GCA_002009115.1_ASM200911v1_CDS_1354","GCA_002762545.2_ASM276254v2_CDS_0873","GCA_003359255.2_ASM335925v2_CDS_4753" "GCA_003359255.2_ASM335925v2_CDS_4752","GCA_003627485.2_ASM362748v2_CDS_3221" "GCA_003627485.2_ASM362748v2_CDS_3222","GCA_005280395.1_ASM528039v1_CDS_2917","GCA_005280355.1_ASM528035v1_CDS_2402"
"GCA_000189735.2_ASM18973v2_CDS_0434","persistent","","10","11","1.1","NA","NA","","","","119","1016","892.45","GCA_000307975.2_ASM30797v2_CDS_1647","GCA_003012895.2_ASM301289v2_CDS_1336","GCA_000015425.1_ASM1542v1_CDS_0394","GCA_000189735.2_ASM18973v2_CDS_0434","GCA_002009115.1_ASM200911v1_CDS_1320","GCA_002762545.2_ASM276254v2_CDS_0840" "GCA_002762545.2_ASM276254v2_CDS_0839","GCA_003359255.2_ASM335925v2_CDS_4696","GCA_003627485.2_ASM362748v2_CDS_3254","GCA_005280395.1_ASM528039v1_CDS_2883","GCA_005280355.1_ASM528035v1_CDS_2370"
"GCA_000189735.2_ASM18973v2_CDS_0466","persistent","","10","11","1.1","NA","NA","","","","215","650","579.36","GCA_000307975.2_ASM30797v2_CDS_0477","GCA_003012895.2_ASM301289v2_CDS_1367","GCA_000015425.1_ASM1542v1_CDS_0424","GCA_000189735.2_ASM18973v2_CDS_0466","GCA_002009115.1_ASM200911v1_CDS_1291","GCA_002762545.2_ASM276254v2_CDS_0810","GCA_003359255.2_ASM335925v2_CDS_4654" "GCA_003359255.2_ASM335925v2_CDS_4653","GCA_003627485.2_ASM362748v2_CDS_3283","GCA_005280395.1_ASM528039v1_CDS_2853","GCA_005280355.1_ASM528035v1_CDS_2341"
"GCA_000189735.2_ASM18973v2_CDS_0498","persistent","","10","11","1.1","NA","NA","","","","287","2066","1807.73","GCA_000307975.2_ASM30797v2_CDS_0446","GCA_003012895.2_ASM301289v2_CDS_1399","GCA_000015425.1_ASM1542v1_CDS_0453","GCA_000189735.2_ASM18973v2_CDS_0498","GCA_002009115.1_ASM200911v1_CDS_1260","GCA_002762545.2_ASM276254v2_CDS_0778","GCA_003359255.2_ASM335925v2_CDS_4609" "GCA_003359255.2_ASM335925v2_CDS_4608","GCA_003627485.2_ASM362748v2_CDS_3314","GCA_005280395.1_ASM528039v1_CDS_2820","GCA_005280355.1_ASM528035v1_CDS_2310"
"GCA_000189735.2_ASM18973v2_CDS_0530","persistent","","10","11","1.1","NA","NA","","","","593","1697","1545.64","GCA_000307975.2_ASM30797v2_CDS_0414","GCA_003012895.2_ASM301289v2_CDS_1433","GCA_000015425.1_ASM1542v1_CDS_0485","GCA_000189735.2_ASM18973v2_CDS_0530","GCA_002009115.1_ASM200911v1_CDS_1227","GCA_002762545.2_ASM276254v2_CDS_0744","GCA_003359255.2_ASM335925v2_CDS_4559" "GCA_003359255.2_ASM335925v2_CDS_4560","GCA_003627485.2_ASM362748v2_CDS_3346","GCA_005280395.1_ASM528039v1_CDS_2784","GCA_005280355.1_ASM528035v1_CDS_2278"
"GCA_000189735.2_ASM18973v2_CDS_0562","persistent","","10","10","1.0","NA","NA","","","","1409","1409","1409.0","GCA_000307975.2_ASM30797v2_CDS_1939","GCA_003012895.2_ASM301289v2_CDS_1468","GCA_000015425.1_ASM1542v1_CDS_0520","GCA_000189735.2_ASM18973v2_CDS_0562","GCA_002009115.1_ASM200911v1_CDS_1187","GCA_002762545.2_ASM276254v2_CDS_0711","GCA_003359255.2_ASM335925v2_CDS_4510","GCA_003627485.2_ASM362748v2_CDS_3379","GCA_005280395.1_ASM528039v1_CDS_2752","GCA_005280355.1_ASM528035v1_CDS_2241"
"GCA_000189735.2_ASM18973v2_CDS_0594","persistent","","10","10","1.0","NA","NA","","","","509","509","509.0","GCA_000307975.2_ASM30797v2_CDS_1971","GCA_003012895.2_ASM301289v2_CDS_1482","GCA_000015425.1_ASM1542v1_CDS_0553","GCA_000189735.2_ASM18973v2_CDS_0594","GCA_002009115.1_ASM200911v1_CDS_1155","GCA_002762545.2_ASM276254v2_CDS_0678","GCA_003359255.2_ASM335925v2_CDS_4460","GCA_003627485.2_ASM362748v2_CDS_3411","GCA_005280395.1_ASM528039v1_CDS_2739","GCA_005280355.1_ASM528035v1_CDS_2209"
"GCA_000189735.2_ASM18973v2_CDS_0626","persistent","","10","11","1.1","NA","NA","","","","176","914","831.09","GCA_000307975.2_ASM30797v2_CDS_2003","GCA_003012895.2_ASM301289v2_CDS_1540","GCA_000015425.1_ASM1542v1_CDS_0590","GCA_000189735.2_ASM18973v2_CDS_0626","GCA_002009115.1_ASM200911v1_CDS_1122","GCA_002762545.2_ASM276254v2_CDS_0646","GCA_003359255.2_ASM335925v2_CDS_4411" "GCA_003359255.2_ASM335925v2_CDS_4410","GCA_003627485.2_ASM362748v2_CDS_3443","GCA_005280395.1_ASM528039v1_CDS_2706","GCA_005280355.1_ASM528035v1_CDS_2175"
"GCA_000189735.2_ASM18973v2_CDS_0658","persistent","","10","10","1.0","NA","NA","","","","821","821","821.0","GCA_000307975.2_ASM30797v2_CDS_2035","GCA_003012895.2_ASM301289v2_CDS_1579","GCA_000015425.1_ASM1542v1_CDS_0626","GCA_000189735.2_ASM18973v2_CDS_0658","GCA_002009115.1_ASM200911v1_CDS_1089","GCA_002762545.2_ASM276254v2_CDS_0614","GCA_003359255.2_ASM335925v2_CDS_4370","GCA_003627485.2_ASM362748v2_CDS_3475","GCA_005280395.1_ASM528039v1_CDS_2674","GCA_005280355.1_ASM528035v1_CDS_2143"
"GCA_000189735.2_ASM18973v2_CDS_0690","persistent","","10","10","1.0","NA","NA","","","","332","617","588.5","GCA_000307975.2_ASM30797v2_CDS_3280","GCA_003012895.2_ASM301289v2_CDS_1608","GCA_000015425.1_ASM1542v1_CDS_0795","GCA_000189735.2_ASM18973v2_CDS_0690","GCA_002009115.1_ASM200911v1_CDS_1053","GCA_002762545.2_ASM276254v2_CDS_0579","GCA_003359255.2_ASM335925v2_CDS_4326","GCA_003627485.2_ASM362748v2_CDS_3511","GCA_005280395.1_ASM528039v1_CDS_2639","GCA_005280355.1_ASM528035v1_CDS_2104"
"GCA_000189735.2_ASM18973v2_CDS_0722","persistent","","9","10","1.11","NA","NA","","","","461","1055","951.8","GCA_000307975.2_ASM30797v2_CDS_3421","","GCA_000015425.1_ASM1542v1_CDS_0828","GCA_000189735.2_ASM18973v2_CDS_0722","GCA_002009115.1_ASM200911v1_CDS_1015","GCA_002762545.2_ASM276254v2_CDS_0544","GCA_003359255.2_ASM335925v2_CDS_4279" "GCA_003359255.2_ASM335925v2_CDS_4280","GCA_003627485.2_ASM362748v2_CDS_3544","GCA_005280395.1_ASM528039v1_CDS_2605","GCA_005280355.1_ASM528035v1_CDS_2072"
"GCA_000189735.2_ASM18973v2_CDS_0754","persistent","","10","10","1.0","NA","NA","","","","716","716","716.0","GCA_000307975.2_ASM30797v2_CDS_1402","GCA_003012895.2_ASM301289v2_CDS_1655","GCA_000015425.1_ASM1542v1_CDS_0845","GCA_000189735.2_ASM18973v2_CDS_0754","GCA_002009115.1_ASM200911v1_CDS_0982","GCA_002762545.2_ASM276254v2_CDS_0509","GCA_003359255.2_ASM335925v2_CDS_4231","GCA_003627485.2_ASM362748v2_CDS_3579","GCA_005280395.1_ASM528039v1_CDS_2587","GCA_005280355.1_ASM528035v1_CDS_2037"
"GCA_000189735.2_ASM18973v2_CDS_0786","persistent","","10","10","1.0","NA","NA","","","","1673","2063","2024.0","GCA_000307975.2_ASM30797v2_CDS_1434","GCA_003012895.2_ASM301289v2_CDS_1694","GCA_000015425.1_ASM1542v1_CDS_0879","GCA_000189735.2_ASM18973v2_CDS_0786","GCA_002009115.1_ASM200911v1_CDS_0950","GCA_002762545.2_ASM276254v2_CDS_0475","GCA_003359255.2_ASM335925v2_CDS_4185","GCA_003627485.2_ASM362748v2_CDS_3613","GCA_005280395.1_ASM528039v1_CDS_2555","GCA_005280355.1_ASM528035v1_CDS_2005"
"GCA_000189735.2_ASM18973v2_CDS_0818","persistent","","10","10","1.0","NA","NA","","","","596","596","596.0","GCA_000307975.2_ASM30797v2_CDS_1466","GCA_003012895.2_ASM301289v2_CDS_1732","GCA_000015425.1_ASM1542v1_CDS_0914","GCA_000189735.2_ASM18973v2_CDS_0818","GCA_002009115.1_ASM200911v1_CDS_0918","GCA_002762545.2_ASM276254v2_CDS_0443","GCA_003359255.2_ASM335925v2_CDS_4138","GCA_003627485.2_ASM362748v2_CDS_3648","GCA_005280395.1_ASM528039v1_CDS_2522","GCA_005280355.1_ASM528035v1_CDS_1973"
"GCA_000189735.2_ASM18973v2_CDS_0850","persistent","","10","10","1.0","NA","NA","","","","842","983","966.5","GCA_000307975.2_ASM30797v2_CDS_2526","GCA_003012895.2_ASM301289v2_CDS_1770","GCA_000015425.1_ASM1542v1_CDS_0949","GCA_000189735.2_ASM18973v2_CDS_0850","GCA_002009115.1_ASM200911v1_CDS_0885","GCA_002762545.2_ASM276254v2_CDS_0411","GCA_003359255.2_ASM335925v2_CDS_4094","GCA_003627485.2_ASM362748v2_CDS_3681","GCA_005280395.1_ASM528039v1_CDS_2489","GCA_005280355.1_ASM528035v1_CDS_1940"
"GCA_000189735.2_ASM18973v2_CDS_0882","persistent","","10","11","1.1","NA","NA","","","","278","653","595.18","GCA_000307975.2_ASM30797v2_CDS_2446","GCA_003012895.2_ASM301289v2_CDS_1807","GCA_000015425.1_ASM1542v1_CDS_0984","GCA_000189735.2_ASM18973v2_CDS_0882","GCA_002009115.1_ASM200911v1_CDS_0851" "GCA_002009115.1_ASM200911v1_CDS_0850","GCA_002762545.2_ASM276254v2_CDS_0376","GCA_003359255.2_ASM335925v2_CDS_4043","GCA_003627485.2_ASM362748v2_CDS_3714","GCA_005280395.1_ASM528039v1_CDS_2453","GCA_005280355.1_ASM528035v1_CDS_1905"
"GCA_000189735.2_ASM18973v2_CDS_0946","shell","","7","8","1.14","NA","NA","","","","2288","2288","2288.0","GCA_000307975.2_ASM30797v2_CDS_2381","","","GCA_000189735.2_ASM18973v2_CDS_0946" "GCA_000189735.2_ASM18973v2_CDS_2466","GCA_002009115.1_ASM200911v1_CDS_0785","GCA_002762545.2_ASM276254v2_CDS_0310","","GCA_003627485.2_ASM362748v2_CDS_3784","GCA_005280395.1_ASM528039v1_CDS_2385","GCA_005280355.1_ASM528035v1_CDS_1837"
"GCA_000189735.2_ASM18973v2_CDS_0978","persistent","","6","7","1.17","NA","NA","","","","266","266","266.0","GCA_000307975.2_ASM30797v2_CDS_2350","","","GCA_000189735.2_ASM18973v2_CDS_2434" "GCA_000189735.2_ASM18973v2_CDS_0978","","GCA_002762545.2_ASM276254v2_CDS_0279","","GCA_003627485.2_ASM362748v2_CDS_3815","GCA_005280395.1_ASM528039v1_CDS_2353","GCA_005280355.1_ASM528035v1_CDS_1806"
"GCA_000189735.2_ASM18973v2_CDS_1010","shell","","4","4","1.0","NA","NA","","","","2465","2465","2465.0","GCA_000307975.2_ASM30797v2_CDS_2313","","","GCA_000189735.2_ASM18973v2_CDS_1010","GCA_002009115.1_ASM200911v1_CDS_0717","","","","","GCA_005280355.1_ASM528035v1_CDS_1768"
"GCA_000189735.2_ASM18973v2_CDS_1042","persistent","","10","13","1.3","NA","NA","","","","254","1658","1278.62","GCA_000307975.2_ASM30797v2_CDS_2281","GCA_003012895.2_ASM301289v2_CDS_1859","GCA_000015425.1_ASM1542v1_CDS_1028" "GCA_000015425.1_ASM1542v1_CDS_1030" "GCA_000015425.1_ASM1542v1_CDS_1029","GCA_000189735.2_ASM18973v2_CDS_1042","GCA_002009115.1_ASM200911v1_CDS_0684","GCA_002762545.2_ASM276254v2_CDS_0224","GCA_003359255.2_ASM335925v2_CDS_3972" "GCA_003359255.2_ASM335925v2_CDS_3971","GCA_003627485.2_ASM362748v2_CDS_3873","GCA_005280395.1_ASM528039v1_CDS_2298","GCA_005280355.1_ASM528035v1_CDS_1735"
"GCA_000189735.2_ASM18973v2_CDS_1074","persistent","","10","10","1.0","NA","NA","","","","1196","1196","1196.0","GCA_000307975.2_ASM30797v2_CDS_2249","GCA_003012895.2_ASM301289v2_CDS_1881","GCA_000015425.1_ASM1542v1_CDS_1064","GCA_000189735.2_ASM18973v2_CDS_1074","GCA_002009115.1_ASM200911v1_CDS_0649","GCA_002762545.2_ASM276254v2_CDS_0191","GCA_003359255.2_ASM335925v2_CDS_3931","GCA_003627485.2_ASM362748v2_CDS_3906","GCA_005280395.1_ASM528039v1_CDS_2264","GCA_005280355.1_ASM528035v1_CDS_1703"
"GCA_000189735.2_ASM18973v2_CDS_1106","persistent","","10","11","1.1","NA","NA","","","","197","2081","1887.09","GCA_000307975.2_ASM30797v2_CDS_2218","GCA_003012895.2_ASM301289v2_CDS_1917","GCA_000015425.1_ASM1542v1_CDS_1098","GCA_000189735.2_ASM18973v2_CDS_1106","GCA_002009115.1_ASM200911v1_CDS_0618","GCA_002762545.2_ASM276254v2_CDS_0159","GCA_003359255.2_ASM335925v2_CDS_3886" "GCA_003359255.2_ASM335925v2_CDS_3885","GCA_003627485.2_ASM362748v2_CDS_3939","GCA_005280395.1_ASM528039v1_CDS_2226","GCA_005280355.1_ASM528035v1_CDS_1670"
"GCA_000189735.2_ASM18973v2_CDS_1138","persistent","","10","12","1.2","NA","NA","","","","584","1313","1091.0","GCA_000307975.2_ASM30797v2_CDS_3459","GCA_003012895.2_ASM301289v2_CDS_1956","GCA_000015425.1_ASM1542v1_CDS_1132","GCA_000189735.2_ASM18973v2_CDS_1138","GCA_002009115.1_ASM200911v1_CDS_0582" "GCA_002009115.1_ASM200911v1_CDS_0583","GCA_002762545.2_ASM276254v2_CDS_0124","GCA_003359255.2_ASM335925v2_CDS_3836" "GCA_003359255.2_ASM335925v2_CDS_3837","GCA_003627485.2_ASM362748v2_CDS_3973","GCA_005280395.1_ASM528039v1_CDS_2192","GCA_005280355.1_ASM528035v1_CDS_1636"
"GCA_000189735.2_ASM18973v2_CDS_1170","persistent","","7","7","1.0","NA","NA","","","","203","203","203.0","GCA_000307975.2_ASM30797v2_CDS_3556","","","GCA_000189735.2_ASM18973v2_CDS_1170","GCA_002009115.1_ASM200911v1_CDS_0557","GCA_002762545.2_ASM276254v2_CDS_0098","GCA_003359255.2_ASM335925v2_CDS_3800","GCA_003627485.2_ASM362748v2_CDS_3998","","GCA_005280355.1_ASM528035v1_CDS_1611"
"GCA_000189735.2_ASM18973v2_CDS_1202","persistent","","7","8","1.14","NA","NA","","","","251","950","786.12","GCA_000307975.2_ASM30797v2_CDS_2617","","","GCA_000189735.2_ASM18973v2_CDS_1202","GCA_002009115.1_ASM200911v1_CDS_0525","GCA_002762545.2_ASM276254v2_CDS_0067","GCA_003359255.2_ASM335925v2_CDS_3765" "GCA_003359255.2_ASM335925v2_CDS_3764","GCA_003627485.2_ASM362748v2_CDS_2957","","GCA_005280355.1_ASM528035v1_CDS_1580"
"GCA_000189735.2_ASM18973v2_CDS_1234","cloud","","3","3","1.0","NA","NA","","","","278","278","278.0","","","","GCA_000189735.2_ASM18973v2_CDS_1234","","GCA_002762545.2_ASM276254v2_CDS_0033","GCA_003359255.2_ASM335925v2_CDS_2048","","",""
